logged_at_utc,sport,market_type,market_ticker,title,reason,prev_price_cents,curr_price_cents,price_delta_cents,prev_volume,curr_volume,volume_delta
2026-09-25T21:21:59.722354+00:00,mlb,game,KXMLBGAME-26SEP251905BALNYY-NYY,New York Y wins,volume spike x9.5,52,50,-2,57849,551821,493972
2026-09-25T21:21:59.722354+00:00,mlb,game,KXMLBGAME-26SEP261915BALNYY-BAL,Baltimore wins,price moved +44c,51,95,44,628341,1509865,881524
2026-09-25T21:21:59.722354+00:00,mlb,game,KXMLBGAME-26SEP261915BALNYY-NYY,New York Y wins,price moved -45c,50,5,-45,575255,1988807,1413552
2026-09-25T21:21:59.722354+00:00,mlb,game,KXMLBGAME-26SEP261915BALNYY-NYY,New York Y wins,volume spike x3.5,50,5,-45,575255,1988807,1413552
2026-09-25T21:21:59.722354+00:00,mlb,spread,KXMLBSPREAD-26SEP251605BALNYYG1-NYY4,New York Y wins by over 3.5 runs?,price moved -11c,12,1,-11,20629,24550,3921
2026-09-25T21:21:59.722354+00:00,mlb,spread,KXMLBSPREAD-26SEP251605BALNYYG1-NYY3,New York Y wins by over 2.5 runs?,price moved -18c,20,2,-18,5118,13917,8799
2026-09-25T21:21:59.722354+00:00,mlb,spread,KXMLBSPREAD-26SEP251605BALNYYG1-NYY2,New York Y wins by over 1.5 runs?,price moved -25c,28,3,-25,50602,97857,47255
2026-09-25T21:21:59.722354+00:00,mlb,spread,KXMLBSPREAD-26SEP251605BALNYYG1-BAL2,Baltimore wins by over 1.5 runs?,price moved +57c,35,92,57,29269,78668,49399
2026-09-25T21:21:59.722354+00:00,mlb,spread,KXMLBSPREAD-26SEP251605BALNYYG1-BAL3,Baltimore wins by over 2.5 runs?,price moved +64c,23,87,64,7739,65416,57677
2026-09-25T21:21:59.722354+00:00,mlb,spread,KXMLBSPREAD-26SEP251605BALNYYG1-BAL3,Baltimore wins by over 2.5 runs?,volume spike x8.5,23,87,64,7739,65416,57677
2026-09-25T21:21:59.722354+00:00,mlb,spread,KXMLBSPREAD-26SEP251605BALNYYG1-BAL4,Baltimore wins by over 3.5 runs?,price moved +63c,16,79,63,2333,109036,106703
2026-09-25T21:21:59.722354+00:00,mlb,spread,KXMLBSPREAD-26SEP251605BALNYYG1-BAL4,Baltimore wins by over 3.5 runs?,volume spike x46.7,16,79,63,2333,109036,106703
2026-09-25T21:21:59.722354+00:00,mlb,spread,KXMLBSPREAD-26SEP251805CHCBOSG2-CHC2,Chicago C wins by over 1.5 runs?,volume spike x6.5,38,38,0,37549,244382,206833
2026-09-25T21:21:59.722354+00:00,mlb,spread,KXMLBSPREAD-26SEP251805CHCBOSG2-CHC3,Chicago C wins by over 2.5 runs?,volume spike x4.4,26,27,1,442,1927,1485
2026-09-25T21:21:59.722354+00:00,mlb,spread,KXMLBSPREAD-26SEP251905BALNYYG2-NYY3,New York Y wins by over 2.5 runs?,volume spike x20.2,23,21,-2,518,10441,9923
2026-09-25T21:21:59.722354+00:00,mlb,spread,KXMLBSPREAD-26SEP251905BALNYYG2-BAL2,Baltimore wins by over 1.5 runs?,volume spike x4.0,35,37,2,9319,37453,28134
2026-09-25T21:21:59.722354+00:00,mlb,spread,KXMLBSPREAD-26SEP251905BALNYYG2-BAL3,Baltimore wins by over 2.5 runs?,volume spike x13.4,25,28,3,2589,34611,32022
2026-09-25T21:21:59.722354+00:00,mlb,spread,KXMLBSPREAD-26SEP251905BALNYYG2-BAL4,Baltimore wins by over 3.5 runs?,price moved +5c,14,19,5,1043,10161,9118
2026-09-25T21:21:59.722354+00:00,mlb,spread,KXMLBSPREAD-26SEP251905BALNYYG2-BAL4,Baltimore wins by over 3.5 runs?,volume spike x9.7,14,19,5,1043,10161,9118
2026-09-25T21:21:59.722354+00:00,mlb,spread,KXMLBSPREAD-26SEP251940COLCWS-COL2,Colorado wins by over 1.5 runs?,price moved +22c,0,22,22,0,2934,2934
2026-09-25T21:21:59.722354+00:00,mlb,spread,KXMLBSPREAD-26SEP251940STLMIL-STL4,St. Louis wins by over 3.5 runs?,price moved +13c,0,13,13,0,500,500
2026-09-25T21:21:59.722354+00:00,mlb,spread,KXMLBSPREAD-26SEP252140AZSD-AZ4,Arizona wins by over 3.5 runs?,volume spike x3.6,17,17,0,65,234,169
2026-09-25T21:21:59.722354+00:00,mlb,spread,KXMLBSPREAD-26SEP261605LADSF-LAD2,Los Angeles D wins by over 1.5 runs?,price moved +63c,0,63,63,0,3,3
2026-09-25T21:21:59.722354+00:00,mlb,spread,KXMLBSPREAD-26SEP261910COLCWS-CWS2,Chicago WS wins by over 1.5 runs?,price moved +49c,0,49,49,0,4,4
2026-09-25T21:21:59.722354+00:00,mlb,spread,KXMLBSPREAD-26SEP261910STLMIL-MIL2,Milwaukee wins by over 1.5 runs?,price moved +44c,0,44,44,0,4,4
2026-09-25T21:21:59.722354+00:00,mlb,total,KXMLBTOTAL-26SEP251605BALNYYG1-3,Over 2.5 runs scored,price moved +8c,91,99,8,6840,11641,4801
2026-09-25T21:21:59.722354+00:00,mlb,total,KXMLBTOTAL-26SEP251605BALNYYG1-4,Over 3.5 runs scored,price moved +19c,80,99,19,12498,24100,11602
2026-09-25T21:21:59.722354+00:00,mlb,total,KXMLBTOTAL-26SEP251605BALNYYG1-5,Over 4.5 runs scored,price moved +28c,71,99,28,3973,17096,13123
2026-09-25T21:21:59.722354+00:00,mlb,total,KXMLBTOTAL-26SEP251605BALNYYG1-5,Over 4.5 runs scored,volume spike x4.3,71,99,28,3973,17096,13123
2026-09-25T21:21:59.722354+00:00,mlb,total,KXMLBTOTAL-26SEP251605BALNYYG1-6,Over 5.5 runs scored,price moved +41c,58,99,41,23547,142953,119406
2026-09-25T21:21:59.722354+00:00,mlb,total,KXMLBTOTAL-26SEP251605BALNYYG1-6,Over 5.5 runs scored,volume spike x6.1,58,99,41,23547,142953,119406
2026-09-25T21:21:59.722354+00:00,mlb,total,KXMLBTOTAL-26SEP251605BALNYYG1-7,Over 6.5 runs scored,price moved +50c,49,99,50,394515,562658,168143
2026-09-25T21:21:59.722354+00:00,mlb,total,KXMLBTOTAL-26SEP251605BALNYYG1-8,Over 7.5 runs scored,price moved +63c,36,99,63,207451,280158,72707
2026-09-25T21:21:59.722354+00:00,mlb,total,KXMLBTOTAL-26SEP251605BALNYYG1-9,Over 8.5 runs scored,price moved +65c,28,93,65,96864,161127,64263
2026-09-25T21:21:59.722354+00:00,mlb,total,KXMLBTOTAL-26SEP251605BALNYYG1-10,Over 9.5 runs scored,price moved +63c,20,83,63,13020,42470,29450
2026-09-25T21:21:59.722354+00:00,mlb,total,KXMLBTOTAL-26SEP251605BALNYYG1-10,Over 9.5 runs scored,volume spike x3.3,20,83,63,13020,42470,29450
2026-09-25T21:21:59.722354+00:00,mlb,total,KXMLBTOTAL-26SEP251605BALNYYG1-11,Over 10.5 runs scored,price moved +58c,16,74,58,14321,77873,63552
2026-09-25T21:21:59.722354+00:00,mlb,total,KXMLBTOTAL-26SEP251605BALNYYG1-11,Over 10.5 runs scored,volume spike x5.4,16,74,58,14321,77873,63552
2026-09-25T21:21:59.722354+00:00,mlb,total,KXMLBTOTAL-26SEP251805CHCBOSG2-4,Over 3.5 runs scored,volume spike x4.3,82,81,-1,672,2866,2194
2026-09-25T21:21:59.722354+00:00,mlb,total,KXMLBTOTAL-26SEP251805CHCBOSG2-5,Over 4.5 runs scored,volume spike x7.5,73,75,2,978,7294,6316
2026-09-25T21:21:59.722354+00:00,mlb,total,KXMLBTOTAL-26SEP251805CHCBOSG2-6,Over 5.5 runs scored,volume spike x24.3,59,61,2,2803,68212,65409
2026-09-25T21:21:59.722354+00:00,mlb,total,KXMLBTOTAL-26SEP251805CHCBOSG2-9,Over 8.5 runs scored,volume spike x13.0,32,31,-1,2341,30524,28183
2026-09-25T21:21:59.722354+00:00,mlb,total,KXMLBTOTAL-26SEP251840PITDET-10,Over 9.5 runs scored,volume spike x3.3,34,34,0,68,222,154
2026-09-25T21:21:59.722354+00:00,mlb,total,KXMLBTOTAL-26SEP251840PITDET-11,Over 10.5 runs scored,volume spike x6.3,29,28,-1,32,201,169
2026-09-25T21:21:59.722354+00:00,mlb,total,KXMLBTOTAL-26SEP251845NYMWSH-7,Over 6.5 runs scored,volume spike x15.0,66,67,1,55,826,771
2026-09-25T21:21:59.722354+00:00,mlb,total,KXMLBTOTAL-26SEP251845NYMWSH-8,Over 7.5 runs scored,volume spike x5.2,53,56,3,1145,5987,4842
2026-09-25T21:21:59.722354+00:00,mlb,total,KXMLBTOTAL-26SEP251845NYMWSH-9,Over 8.5 runs scored,volume spike x79.4,45,49,4,1022,81197,80175
2026-09-25T21:21:59.722354+00:00,mlb,total,KXMLBTOTAL-26SEP251845NYMWSH-10,Over 9.5 runs scored,volume spike x13.2,35,37,2,559,7386,6827
2026-09-25T21:21:59.722354+00:00,mlb,total,KXMLBTOTAL-26SEP251905BALNYYG2-4,Over 3.5 runs scored,price moved -5c,84,79,-5,101,2365,2264
2026-09-25T21:21:59.722354+00:00,mlb,total,KXMLBTOTAL-26SEP251905BALNYYG2-4,Over 3.5 runs scored,volume spike x23.4,84,79,-5,101,2365,2264
2026-09-25T21:21:59.722354+00:00,mlb,total,KXMLBTOTAL-26SEP251905BALNYYG2-6,Over 5.5 runs scored,price moved -5c,62,57,-5,1113,32040,30927
2026-09-25T21:21:59.722354+00:00,mlb,total,KXMLBTOTAL-26SEP251905BALNYYG2-6,Over 5.5 runs scored,volume spike x28.8,62,57,-5,1113,32040,30927
2026-09-25T21:21:59.722354+00:00,mlb,total,KXMLBTOTAL-26SEP251905BALNYYG2-7,Over 6.5 runs scored,volume spike x6.2,53,52,-1,13032,80202,67170
2026-09-25T21:21:59.722354+00:00,mlb,total,KXMLBTOTAL-26SEP251905BALNYYG2-8,Over 7.5 runs scored,volume spike x12.8,38,40,2,2197,28105,25908
2026-09-25T21:21:59.722354+00:00,mlb,total,KXMLBTOTAL-26SEP251905BALNYYG2-9,Over 8.5 runs scored,volume spike x26.0,30,31,1,74,1923,1849
2026-09-25T21:21:59.722354+00:00,mlb,total,KXMLBTOTAL-26SEP251905BALNYYG2-10,Over 9.5 runs scored,volume spike x10.2,23,25,2,307,3118,2811
2026-09-25T21:21:59.722354+00:00,mlb,total,KXMLBTOTAL-26SEP251907CINTOR-5,Over 4.5 runs scored,volume spike x908.3,83,83,0,3,2725,2722
2026-09-25T21:21:59.722354+00:00,mlb,total,KXMLBTOTAL-26SEP251907CINTOR-9,Over 8.5 runs scored,volume spike x11.8,43,43,0,729,8622,7893
2026-09-25T21:21:59.722354+00:00,mlb,total,KXMLBTOTAL-26SEP251907CINTOR-11,Over 10.5 runs scored,volume spike x3.6,28,27,-1,2954,10495,7541
2026-09-25T21:21:59.722354+00:00,mlb,total,KXMLBTOTAL-26SEP251907CINTOR-12,Over 11.5 runs scored,volume spike x4.3,19,20,1,2234,9590,7356
2026-09-25T21:21:59.722354+00:00,mlb,total,KXMLBTOTAL-26SEP251910ATLMIA-9,Over 8.5 runs scored,volume spike x17.0,47,46,-1,365,6223,5858
2026-09-25T21:21:59.722354+00:00,mlb,total,KXMLBTOTAL-26SEP251910ATLMIA-10,Over 9.5 runs scored,volume spike x13.9,35,35,0,15,209,194
2026-09-25T21:21:59.722354+00:00,mlb,total,KXMLBTOTAL-26SEP251910ATLMIA-11,Over 10.5 runs scored,price moved +28c,0,28,28,0,106,106
2026-09-25T21:21:59.722354+00:00,mlb,total,KXMLBTOTAL-26SEP251940CLEKC-4,Over 3.5 runs scored,price moved +86c,0,86,86,0,30,30
2026-09-25T21:21:59.722354+00:00,mlb,total,KXMLBTOTAL-26SEP251940COLCWS-11,Over 10.5 runs scored,volume spike x17.8,30,30,0,12,214,202
2026-09-25T21:21:59.722354+00:00,mlb,total,KXMLBTOTAL-26SEP251940STLMIL-6,Over 5.5 runs scored,volume spike x5.3,73,74,1,39,205,166
2026-09-25T21:21:59.722354+00:00,mlb,total,KXMLBTOTAL-26SEP252010TEXMIN-10,Over 9.5 runs scored,volume spike x2147.0,28,28,0,1,2147,2146
2026-09-25T21:21:59.722354+00:00,mlb,total,KXMLBTOTAL-26SEP252140HOUATH-5,Over 4.5 runs scored,volume spike x111.0,89,90,1,1,111,110
2026-09-25T21:21:59.722354+00:00,mlb,total,KXMLBTOTAL-26SEP252210LAASEA-11,Over 10.5 runs scored,volume spike x8.0,18,17,-1,17,136,119
2026-09-25T21:21:59.722354+00:00,soccer,mls,KXMLSGAME-26SEP26SEAMIN-SEA,Seattle wins,volume spike x3.1,43,43,0,172,525,353
2026-09-25T21:21:59.722354+00:00,tennis,atp_match,KXATPMATCH-26SEP25CINMUL-CIN,Federico Cina wins,volume spike x5.1,48,49,1,3560,18311,14751
